Country,Cultural_Factor,Adaptation_Needed,Adaptation_Level
Country 47,Etiquette,Yes,0.14088518965137098
Country 22,Language,No,0.8969189886913914
Country 7,Etiquette,No,0.00575076270909014
Country 10,Customs,Yes,0.279980178514014
Country 48,Religion,No,0.25057891151434564
Country 8,Religion,Yes,0.9398710968290508
Country 23,Values,Yes,0.19877625431259327
Country 23,Customs,Yes,0.2858965692930704
Country 33,Customs,No,0.5072091822354083
Country 49,Customs,Yes,0.5778124438912129
Country 8,Etiquette,No,0.2603467893435397
Country 11,Values,Yes,0.744895861899376
Country 28,Religion,No,0.9781252042754357
Country 9,Customs,No,0.35793193805929235
Country 37,Etiquette,No,0.16083382808212054
Country 20,Language,No,0.24968750329380163
Country 30,Values,Yes,0.505414012287779
Country 11,Customs,Yes,0.6060377528994956
Country 11,Customs,No,0.015765280754100996
Country 40,Values,No,0.044704876552979944
Country 40,Values,Yes,0.39491186020377067
Country 8,Language,No,0.11340556316805517
Country 35,Language,Yes,0.03896315056303479
Country 31,Values,No,0.3933394758809444
Country 8,Customs,No,0.7213519484021487
Country 47,Language,Yes,0.6618936640781783
Country 29,Language,No,0.34757958178126835
Country 50,Religion,Yes,0.840162770627096
Country 20,Religion,No,0.788947225956221
Country 33,Religion,Yes,0.9804780012775224
Country 3,Language,Yes,0.5548041517371711
Country 45,Religion,No,0.9868882577169699
Country 35,Customs,No,0.4702442705458797
Country 21,Customs,Yes,0.30867068438643863
Country 28,Etiquette,Yes,0.16802692038679368
Country 30,Values,No,0.15000109139235251
Country 14,Religion,No,0.859653005882302
Country 23,Values,No,0.11135569095012021
Country 23,Religion,No,0.22928395779233857
Country 39,Customs,Yes,0.3171918809348836
Country 2,Religion,No,0.8315508833897113
Country 38,Values,No,0.13660257115922236
Country 30,Etiquette,Yes,0.6434123552807735
Country 50,Etiquette,No,0.37335419504216893
Country 49,Language,No,0.41174583329881276
Country 15,Etiquette,Yes,0.414386693075233
Country 43,Values,Yes,0.33202330408254377
Country 15,Etiquette,Yes,0.18976738218699984
Country 33,Customs,Yes,0.24637037765273773
Country 3,Customs,No,0.4102605247485156
Country 5,Values,No,0.8472862186792727
Country 41,Etiquette,No,0.9406690877104387
Country 26,Etiquette,No,0.40367911144668156
Country 41,Religion,No,0.5933331186105595
Country 46,Language,No,0.9132385956411214
Country 20,Etiquette,No,0.15940896672762683
Country 1,Etiquette,Yes,0.959937352676026
Country 39,Customs,No,0.9104686792629507
Country 20,Language,Yes,0.8090711595219137
Country 12,Etiquette,No,0.027526466814639994
Country 2,Customs,No,0.7173724987187264
Country 10,Language,Yes,0.7086046807776861
Country 7,Values,Yes,0.5724859604101251
Country 2,Etiquette,No,0.7887934819282468
Country 32,Values,No,0.689767943306907
Country 16,Customs,No,0.3983529627458544
Country 4,Etiquette,No,0.6520370822703689
Country 8,Etiquette,No,0.48953613945549
Country 24,Customs,Yes,0.608923619543489
Country 10,Language,No,0.2775297648999594
Country 35,Values,No,0.438014545811825
Country 50,Religion,Yes,0.9862685404955509
Country 29,Religion,No,0.5206346316661271
Country 32,Values,Yes,0.870867471157853
Country 15,Customs,Yes,0.39084792138196833
Country 26,Customs,Yes,0.7184834554857883
Country 33,Values,Yes,0.7091249438907129
Country 25,Etiquette,Yes,0.3554436523197776
Country 3,Etiquette,Yes,0.6198333848173715
Country 36,Religion,No,0.08738604857353283
Country 13,Values,Yes,0.8735856417774224
Country 25,Religion,Yes,0.8876950805310657
Country 15,Etiquette,Yes,0.28398720866582583
Country 19,Language,No,0.6737797317079385
Country 47,Religion,Yes,0.5725152602724924
Country 14,Etiquette,No,0.04388945300355562
Country 33,Etiquette,No,0.2639664842191288
Country 36,Religion,Yes,0.07376002571379214
Country 50,Religion,No,0.5666221855122623
Country 11,Customs,No,0.26073510268406863
Country 10,Etiquette,Yes,0.8333153566004806
Country 3,Religion,Yes,0.5726291951934315
Country 4,Language,Yes,0.4788312612544917
Country 15,Etiquette,Yes,0.5186828598896933
Country 30,Customs,No,0.34545239040541076
Country 13,Religion,No,0.57921014469145
Country 31,Religion,Yes,0.8864479176987082
Country 7,Religion,No,0.3253877488777933
Country 16,Language,Yes,0.06667517532724809
Country 31,Customs,Yes,0.44660163843790524
Country 26,Religion,No,0.038245488702660646
Country 18,Values,No,0.5260594405101784
Country 3,Etiquette,Yes,0.6003088052160784
Country 45,Language,No,0.6921282623285453
Country 32,Religion,Yes,0.4523302990227268
Country 20,Customs,No,0.6752481184313022
Country 7,Etiquette,Yes,0.5990085999577309
Country 3,Language,Yes,0.924023787806396
Country 4,Values,Yes,0.823430607419557
Country 9,Religion,Yes,0.8540107654942882
Country 19,Language,No,0.1472913968635582
Country 21,Religion,No,0.9018294566423821
Country 1,Values,Yes,0.8935632190579541
Country 22,Values,Yes,0.31547541739244667
Country 44,Religion,Yes,0.5007868014292695
Country 6,Values,Yes,0.01290533478210043
Country 27,Language,No,0.7080970283120012
Country 31,Religion,No,0.020243279470006925
Country 47,Language,No,0.8070980025559942
Country 4,Religion,No,0.8478263763992713
Country 16,Etiquette,No,0.06874221869322639
Country 2,Customs,Yes,0.6222567305677726
Country 33,Customs,Yes,0.019863807389248755
Country 23,Etiquette,No,0.37053777067805493
Country 34,Customs,No,0.8856692486914911
Country 9,Values,No,0.9672031780295408
Country 24,Etiquette,Yes,0.690084061182914
Country 43,Customs,No,0.9577765391472054
Country 45,Religion,Yes,0.667681874031556
Country 43,Customs,Yes,0.4436682610184197
Country 44,Religion,No,0.5017349551587164
Country 32,Religion,No,0.5175285207294484
Country 33,Religion,No,0.4972114674301463
Country 15,Values,No,0.06905702010017412
Country 16,Etiquette,No,0.60471573613679
Country 23,Etiquette,Yes,0.6081387157872847
Country 22,Etiquette,No,0.36806167947622803
Country 49,Language,No,0.08039117149901487
Country 48,Etiquette,No,0.7063247402822758
Country 48,Religion,No,0.4205644542418604
Country 35,Religion,Yes,0.04325255501539571
Country 19,Language,Yes,0.26891434649674106
Country 43,Religion,Yes,0.5877829651593293
Country 7,Customs,Yes,0.7889015818688008
Country 35,Etiquette,Yes,0.6021531473904137
Country 13,Etiquette,Yes,0.5862415342102942
Country 5,Etiquette,Yes,0.49385973634269087
Country 37,Values,No,0.789993922006361
Country 43,Customs,Yes,0.22545897472988108
Country 48,Customs,Yes,0.7534830978987829
Country 46,Language,Yes,0.6392674191480808
Country 11,Etiquette,Yes,0.9320341198570643
Country 50,Customs,Yes,0.2393480815806649
Country 47,Etiquette,No,0.3598091139596331
Country 39,Values,Yes,0.48954998153524787
Country 16,Etiquette,Yes,0.7215831908901827
Country 14,Etiquette,Yes,0.8804856163546488
Country 49,Values,No,0.21968114476306133
Country 32,Etiquette,No,0.9706214827824526
Country 18,Religion,Yes,0.11117808048857658
Country 4,Values,Yes,0.14595020234232525
Country 24,Language,Yes,0.4966042006792899
Country 5,Language,No,0.17288707076669252
Country 13,Religion,Yes,0.19298400134326799
Country 25,Values,Yes,0.08869654916811587
Country 14,Etiquette,Yes,0.22865326770004413
Country 26,Religion,No,0.41363197582404576
Country 42,Etiquette,Yes,0.4585359940284015
Country 22,Customs,Yes,0.1678549514515003
Country 17,Values,Yes,0.5672874002449582
Country 23,Customs,Yes,0.8624704473609591
Country 37,Etiquette,Yes,0.939895501599644
Country 44,Religion,Yes,0.26637737122733196
Country 39,Religion,Yes,0.45216418685872284
Country 3,Language,Yes,0.25432411672382005
Country 19,Etiquette,Yes,0.5913116308963798
Country 21,Values,No,0.3494646812799491
Country 48,Religion,Yes,0.7343097334237788
Country 1,Customs,Yes,0.6765174163465156
Country 21,Language,Yes,0.8922603350881834
Country 4,Etiquette,Yes,0.33543950351792395
Country 15,Customs,No,0.7183073864860043
Country 21,Religion,Yes,0.5294770141851528
Country 40,Customs,Yes,0.22523117568329032
Country 26,Values,No,0.08437985606248322
Country 30,Values,No,0.6509656189722608
Country 43,Etiquette,Yes,0.4853381087037695
Country 39,Customs,No,0.9014301305636778
Country 43,Customs,No,0.2878479264388366
Country 12,Etiquette,Yes,0.2485369651893642
Country 37,Etiquette,No,0.00999109620346117
Country 45,Values,No,0.5707496082876505
Country 40,Etiquette,No,0.045872735875092885
Country 14,Language,No,0.8343390321846594
Country 14,Customs,Yes,0.036955582899366846
Country 45,Etiquette,No,0.8943655519355779
Country 17,Language,Yes,0.7445560486602387
Country 33,Values,No,0.06972683966546211
Country 18,Etiquette,No,0.779447187489667
Country 30,Religion,Yes,0.9347326194598946
Country 31,Etiquette,Yes,0.47460929149982456
Country 43,Language,No,0.5741299313590814
Country 50,Customs,No,0.4083229332621756
Country 42,Values,Yes,0.026420349354587258
Country 47,Language,Yes,0.6258313305197435
Country 6,Religion,No,0.694057520661988
Country 18,Etiquette,Yes,0.7220747410412515
Country 22,Religion,Yes,0.6622509565100205
Country 20,Etiquette,Yes,0.5921953707448847
Country 12,Language,Yes,0.734008692473986
Country 12,Customs,Yes,0.5339914649904208
Country 17,Religion,No,0.5739952154155659
Country 27,Language,Yes,0.8473076621554696
Country 32,Etiquette,Yes,0.8275564405954917
Country 25,Customs,Yes,0.9079343124684149
Country 48,Language,No,0.33337555421150955
Country 14,Values,No,0.09873959615116579
Country 2,Etiquette,Yes,0.4804837502370627
Country 20,Language,Yes,0.34748509291877805
Country 29,Language,No,0.3635385865661711
Country 25,Etiquette,Yes,0.4049068017739126
Country 15,Language,Yes,0.05918324371247308
Country 14,Values,Yes,0.13039505961462028
Country 41,Customs,No,0.6754994087847925
Country 20,Etiquette,Yes,0.4623917705649032
Country 38,Values,Yes,0.48818466535818295
Country 11,Etiquette,Yes,0.9905877113057913
Country 31,Etiquette,Yes,0.27701826816863495
Country 20,Etiquette,No,0.4674520115860138
Country 49,Values,Yes,0.48125484764733273
Country 40,Etiquette,No,0.32240727029093796
Country 28,Language,No,0.32313424055683504
Country 14,Customs,Yes,0.42495830276381363
Country 24,Values,Yes,0.23420519969137166
Country 20,Religion,Yes,0.7766163660879166
Country 24,Language,Yes,0.9385448216118528
Country 28,Etiquette,No,0.5534738748904255
Country 27,Customs,Yes,0.5910791749088173
Country 8,Language,Yes,0.8225582810630787
Country 49,Etiquette,Yes,0.7872822128803783
Country 14,Religion,No,0.43625086528167434
Country 25,Values,No,0.4111202461850657
Country 42,Customs,Yes,0.5882700982436703
Country 45,Etiquette,No,0.6990392347576369
Country 14,Religion,Yes,0.5981046843390795
Country 47,Etiquette,Yes,0.8556629000951522
Country 27,Etiquette,No,0.8186988238980788
Country 28,Religion,Yes,0.7095356120117129
Country 44,Religion,No,0.06054262715654013
Country 44,Values,No,0.5448116045023302
Country 43,Etiquette,Yes,0.3712137451505664
Country 27,Language,No,0.8542311531252631
Country 2,Customs,Yes,0.8916718358725128
Country 21,Etiquette,No,0.7212107034769074
Country 42,Language,Yes,0.3109582064744395
Country 6,Etiquette,No,0.2585780364628034
Country 13,Values,Yes,0.2949035876433914
Country 2,Religion,Yes,0.11052546033216237
Country 32,Customs,No,0.6931870874609386
Country 16,Values,Yes,0.11131087036821352
Country 9,Customs,No,0.22481192962586394
Country 41,Etiquette,No,0.5075310783725625
Country 8,Language,No,0.3067853893550836
Country 25,Language,No,0.5776211215818646
Country 4,Religion,Yes,0.3875223547376804
Country 11,Language,Yes,0.9794588625854238
Country 29,Language,No,0.1609603659647304
Country 23,Language,Yes,0.9992571995253334
Country 9,Religion,No,0.09198434045331583
Country 12,Language,Yes,0.7703356393197026
Country 47,Etiquette,Yes,0.24561467272377446
Country 29,Language,No,0.6394659829741709
Country 43,Customs,Yes,0.5557438170202632
Country 47,Language,No,0.2519116753371907
Country 24,Customs,No,0.8103505836425156
Country 27,Etiquette,Yes,0.25240990110191974
Country 4,Language,Yes,0.4626807998338921
Country 16,Values,No,0.5318665558047001
Country 22,Values,Yes,0.15894315047218677
Country 34,Etiquette,No,0.12995562934224458
Country 4,Values,No,0.43086642248794516
Country 25,Language,No,0.9545479397836121
Country 18,Religion,Yes,0.7915240831177296
Country 48,Language,Yes,0.387055731034296
Country 29,Religion,No,0.1909417747783353
Country 26,Language,No,0.3664716860803885
Country 21,Etiquette,Yes,0.6009124356867632
Country 50,Etiquette,No,0.25855882951645226
Country 27,Language,No,0.7091828382755523
Country 5,Language,No,0.4962484302950446
Country 2,Values,Yes,0.6593296647460575
Country 42,Language,Yes,0.5759960845267269
Country 10,Religion,No,0.7582148367732939
Country 31,Customs,No,0.6338038170689625
Country 35,Etiquette,Yes,0.9947082645289373
Country 46,Religion,Yes,0.5499073246903449
Country 34,Religion,Yes,0.2187723345183149
Country 22,Language,No,0.41557678675584986
Country 50,Religion,Yes,0.596852188686741
Country 9,Etiquette,No,0.4673265635002336
Country 37,Values,Yes,0.5037439437664325
Country 22,Etiquette,No,0.3890491960412852
Country 17,Values,Yes,0.6893503345309682
Country 11,Religion,No,0.17646970742821277
Country 28,Values,Yes,0.269707390233079
Country 32,Religion,Yes,0.8618193361741351
Country 14,Values,Yes,0.1382161436083531
Country 40,Etiquette,No,0.6841339654364276
Country 34,Etiquette,Yes,0.8269014584389957
Country 13,Customs,No,0.07361052750248309
Country 26,Language,Yes,0.3102546122447615
Country 41,Values,Yes,0.2713975860469402
Country 6,Etiquette,Yes,0.6244630894504604
Country 39,Language,No,0.031247734966227902
Country 30,Customs,No,0.5955893628005905
Country 34,Religion,No,0.20292379130885263
Country 40,Religion,Yes,0.43659495297570106
Country 36,Religion,Yes,0.10222397201587263
Country 50,Values,Yes,0.4388476754123052
Country 35,Customs,Yes,0.32835999088921464
Country 36,Values,No,0.6362276796622428
Country 19,Etiquette,Yes,0.9562470552679289
Country 2,Values,Yes,0.6608505983792936
Country 26,Religion,No,0.6742851741811177
Country 45,Customs,Yes,0.4642576140919763
Country 31,Customs,No,0.8561256162815549
Country 12,Religion,No,0.710215663650777
Country 46,Language,Yes,0.20518840168209396
Country 37,Etiquette,Yes,0.5778757972845746
Country 24,Religion,Yes,0.2095970120334788
Country 26,Religion,Yes,0.3580448120913625
Country 8,Etiquette,No,0.08508063729657012
Country 8,Religion,Yes,0.8829252570639089
Country 44,Religion,Yes,0.8505977243043795
Country 17,Religion,Yes,0.0654996329717914
Country 4,Customs,No,0.4376501654786047
Country 12,Values,No,0.8312512308724165
Country 37,Values,No,0.26444959756786524
Country 19,Language,No,0.5383142460481491
Country 10,Religion,Yes,0.6661969771923688
Country 10,Language,Yes,0.05943174635984505
Country 26,Customs,Yes,0.7765462278089412
Country 44,Customs,Yes,0.0756025579492855
Country 32,Values,Yes,0.3080455778614266
Country 38,Customs,No,0.9437671646642434
Country 39,Religion,No,0.2936855643775247
Country 4,Etiquette,No,0.5872217302837084
Country 11,Religion,Yes,0.08912455262927554
Country 43,Religion,No,0.1059765200452647
Country 4,Customs,Yes,0.7173642079528224
Country 50,Values,Yes,0.5939885489478078
Country 5,Customs,No,0.3224796457280732
Country 25,Language,No,0.2047672038293602
Country 26,Religion,No,0.5607805371200886
Country 31,Etiquette,No,0.04161412874146975
Country 36,Religion,Yes,0.17450401120936454
Country 48,Etiquette,No,0.8081050665965899
Country 13,Religion,No,0.1618066612967788
Country 17,Customs,Yes,0.36299299777240424
Country 8,Religion,No,0.9376307081817261
Country 43,Religion,Yes,0.6426703498436884
Country 17,Etiquette,Yes,0.9697489499960849
Country 33,Customs,No,0.8960919628515095
Country 48,Customs,No,0.8397750963706614
Country 1,Customs,No,0.9844908715884447
Country 2,Religion,No,0.5798326217014972
Country 16,Customs,Yes,0.3829201714595387
Country 36,Values,No,0.8637774901085699
Country 5,Etiquette,No,0.07634332703486912
Country 4,Etiquette,No,0.09612099279157882
Country 30,Religion,No,0.1526042397100188
Country 21,Values,No,0.6671900822164385
Country 48,Religion,Yes,0.5446890558588711
Country 47,Customs,Yes,0.046229488116826145
Country 47,Language,Yes,0.7880672517680387
Country 48,Religion,Yes,0.11971086399312003
Country 17,Values,Yes,0.5491952110270287
Country 8,Customs,No,0.4924172263984101
Country 19,Values,Yes,0.011494926888076629
Country 46,Customs,Yes,0.09672515913402668
Country 49,Language,Yes,0.9575590617687424
Country 29,Etiquette,No,0.5194376088566907
Country 36,Etiquette,No,0.8114245251013148
Country 47,Etiquette,Yes,0.56575154192847
Country 36,Language,Yes,0.553505926459865
Country 4,Language,No,0.8262462606986495
Country 30,Values,Yes,0.9352903163114229
Country 30,Customs,No,0.21274814592961733
Country 6,Religion,No,0.8659742075602586
Country 43,Etiquette,Yes,0.14364140451630514
Country 4,Religion,No,0.13493887030150298
Country 1,Etiquette,No,0.46372294623277854
Country 25,Religion,Yes,0.800639434522856
Country 10,Language,Yes,0.1752795615148861
Country 22,Language,Yes,0.5148234495093925
Country 40,Values,No,0.8517779731136466
Country 26,Customs,Yes,0.3455830790209167
Country 10,Customs,Yes,0.5564849409895423
Country 19,Etiquette,Yes,0.8472802827629337
