Scenario,Country,Investment_Required_USD,Projected_ROI_Percent,Risk_Level
Scenario 46049,Country 34,1991111.0075948096,8.383592738347662,High
Scenario 46050,Country 46,4795122.824037386,24.31222753583426,Low
Scenario 46051,Country 24,4501089.637632275,13.099804151982543,Low
Scenario 46052,Country 3,3318206.8638812336,5.156307278171896,Low
Scenario 46053,Country 50,2274712.0760140806,20.244481941871868,Medium
Scenario 46054,Country 36,4752866.427310862,24.58147960727601,Low
Scenario 46055,Country 22,3558433.0250621657,21.149881307374688,Medium
Scenario 46056,Country 46,3302911.5957516795,5.327677460654005,High
Scenario 46057,Country 4,4280510.67779219,21.30221913039815,Medium
Scenario 46058,Country 28,3852587.587124625,10.75076755520801,High
Scenario 46059,Country 8,4751554.692218139,14.753581930419344,Medium
Scenario 46060,Country 20,3492527.126192278,20.980047417331495,Medium
Scenario 46061,Country 19,3618988.4778003828,6.31206358459867,High
Scenario 46062,Country 23,3800375.9521632255,16.15936243124124,High
Scenario 46063,Country 14,591262.2250915586,14.68614205899189,Low
Scenario 46064,Country 1,2047112.5029221436,9.440902907348455,Medium
Scenario 46065,Country 29,1737590.1266269537,6.602815957221342,Low
Scenario 46066,Country 5,2874435.183684175,21.029965094601454,Low
Scenario 46067,Country 20,1180314.1987256804,14.49891056816515,Low
Scenario 46068,Country 33,268338.8272070101,24.12773484227634,Low
Scenario 46069,Country 48,2555363.21427086,18.72892263318022,Medium
Scenario 46070,Country 41,3153961.528443424,5.0289291898836685,Low
Scenario 46071,Country 11,2877386.2757992744,22.393659249863088,High
Scenario 46072,Country 12,912482.1226255561,18.91743086675369,Low
Scenario 46073,Country 37,3805356.7016204605,10.02006345198076,Low
Scenario 46074,Country 42,4941992.057898246,12.916225653918584,Low
Scenario 46075,Country 48,1888892.817308752,22.28985612791823,Low
Scenario 46076,Country 27,4654492.195668949,17.964550347037783,Medium
Scenario 46077,Country 38,4313115.34181258,14.26326756030181,Medium
Scenario 46078,Country 28,2854701.6499104854,8.872870376227935,Low
Scenario 46079,Country 26,1592770.5784451272,14.165177757422116,Medium
Scenario 46080,Country 23,3456542.851797096,17.714697155649084,Low
Scenario 46081,Country 1,692022.3299745911,17.98548372774915,High
Scenario 46082,Country 47,3412683.65946186,17.644720148490695,High
Scenario 46083,Country 11,4221250.985451814,11.56500180893107,Low
Scenario 46084,Country 4,3590665.518614539,8.744451959641339,Low
Scenario 46085,Country 29,2390499.5382873905,23.580742128575697,High
Scenario 46086,Country 11,1643851.9923112348,5.006010698855514,High
Scenario 46087,Country 41,2942999.0957378685,24.11243401507743,High
Scenario 46088,Country 6,946271.2533646693,5.6336604195798445,Medium
Scenario 46089,Country 41,3578278.56641081,18.477710293537477,Medium
Scenario 46090,Country 21,2060393.8742963616,7.04460048798439,Low
Scenario 46091,Country 40,2226269.8633916,12.708986826685889,Low
Scenario 46092,Country 40,221855.47886734962,9.687218215365796,Low
Scenario 46093,Country 19,4803516.254357036,7.0616779363719235,High
Scenario 46094,Country 49,2394158.0986439614,13.979559583678725,Medium
Scenario 46095,Country 19,1730227.2095651354,8.041776939324183,Medium
Scenario 46096,Country 43,3018075.424600414,13.260357232773671,Low
Scenario 46097,Country 43,3740298.9290166544,9.853500940112827,High
Scenario 46098,Country 36,4026546.756646006,24.50657016664572,Medium
Scenario 46099,Country 24,2844784.960928271,16.724671957436644,Medium
Scenario 46100,Country 14,4966259.678742069,19.957946782483706,High
Scenario 46101,Country 20,1892922.7690021254,20.789338757586115,High
Scenario 46102,Country 43,2224641.879223786,24.232221381184715,Medium
Scenario 46103,Country 30,3254245.785531808,17.979703094241987,Medium
Scenario 46104,Country 48,4011177.6996624228,23.691103593727167,High
Scenario 46105,Country 46,2479145.4677674915,16.275590262514434,Medium
Scenario 46106,Country 6,3935785.285396472,11.189836927203993,High
Scenario 46107,Country 27,1623909.1190000447,11.453956515089148,Low
Scenario 46108,Country 3,4163125.3769323616,10.924647977016889,High
Scenario 46109,Country 3,460262.7976839687,13.970824613949734,High
Scenario 46110,Country 32,551310.5751136346,19.50650427953882,Low
Scenario 46111,Country 47,4161184.8428989155,15.798734816092338,High
Scenario 46112,Country 12,1453577.7755467426,14.037633321904464,Low
Scenario 46113,Country 2,4789122.032450102,23.558761983224713,Medium
Scenario 46114,Country 4,4538922.83477424,5.9323161418424375,High
Scenario 46115,Country 13,3659048.313047574,17.96908233917206,Medium
Scenario 46116,Country 33,4679611.556961479,16.534422379682887,Medium
Scenario 46117,Country 33,2971635.7242905693,20.71133274976351,Medium
Scenario 46118,Country 18,1876957.463920917,11.79227521393512,High
Scenario 46119,Country 37,4361774.758181169,11.907412190757263,High
Scenario 46120,Country 11,2067473.8490142364,24.29656968929844,Medium
Scenario 46121,Country 10,2438933.5550146787,14.723967282202961,Medium
Scenario 46122,Country 28,4239712.520452997,15.361484415885275,Medium
Scenario 46123,Country 3,3459260.2607992114,21.36390673264382,Low
Scenario 46124,Country 12,332858.82215921173,11.656324728036449,Medium
Scenario 46125,Country 4,451863.05696941126,22.257034193151533,Low
Scenario 46126,Country 49,975187.4610990532,23.14942409571539,Low
Scenario 46127,Country 39,2909517.1404912383,11.992973970927125,Low
Scenario 46128,Country 48,1489321.583897293,9.929573476843064,High
Scenario 46129,Country 46,4576314.924870549,20.592457256564444,Medium
Scenario 46130,Country 14,1825027.9489307506,7.938434090804067,Medium
Scenario 46131,Country 20,1242017.9534404334,14.007832530284768,High
Scenario 46132,Country 35,1902201.5415983712,20.613807766125117,High
Scenario 46133,Country 24,4314150.000368251,12.091357855358494,Medium
Scenario 46134,Country 35,4465901.980074141,16.80133993018256,Low
Scenario 46135,Country 13,1551709.6926680552,24.469144547986723,Low
Scenario 46136,Country 11,3046443.4627069337,9.998970068209951,Low
Scenario 46137,Country 9,4844798.671243697,24.11272438760552,Low
Scenario 46138,Country 31,1819646.1552683895,19.484266827488696,High
Scenario 46139,Country 15,961490.0498493564,5.250023233362762,High
Scenario 46140,Country 33,3602439.6490911613,10.718757708308356,High
Scenario 46141,Country 16,776510.3504251849,14.195617577365102,Low
Scenario 46142,Country 30,3738539.1324634487,17.4923161028623,High
Scenario 46143,Country 30,4634137.38226746,15.503193462886063,Low
Scenario 46144,Country 16,4966878.781506033,10.938643055594541,Low
Scenario 46145,Country 12,3767464.046038057,18.38002163114235,Medium
Scenario 46146,Country 23,351167.70173002343,22.57655185643771,Low
Scenario 46147,Country 50,1742975.6529874115,15.04510226415892,Low
Scenario 46148,Country 13,3729466.0605105804,11.08408742071926,Low
Scenario 46149,Country 17,2163122.3238570527,11.51930097096453,High
Scenario 46150,Country 45,3740155.6074534836,22.10400656960198,Medium
Scenario 46151,Country 12,241237.54933190552,8.137187834620743,High
Scenario 46152,Country 29,3716498.258789419,6.3352093667853415,High
Scenario 46153,Country 45,435480.84916752466,8.310462092077593,High
Scenario 46154,Country 45,3013536.2476605247,21.710543486252934,Medium
Scenario 46155,Country 34,3827848.3378886445,24.94511524285829,Low
Scenario 46156,Country 12,174186.39908603154,17.70699367578526,Low
Scenario 46157,Country 10,3452042.4747162885,8.122563194060273,Low
Scenario 46158,Country 29,4632878.882091263,21.308079540238545,Medium
Scenario 46159,Country 15,1762326.0027759569,5.256863108646243,High
Scenario 46160,Country 48,3069534.869934002,19.526542565554823,High
Scenario 46161,Country 15,4753368.807412003,16.45840963172854,Medium
Scenario 46162,Country 26,747655.5635759311,23.447823243577716,Low
Scenario 46163,Country 37,2419287.042923673,24.6977704164657,Medium
Scenario 46164,Country 28,1236849.7676906718,5.599823645282209,Medium
Scenario 46165,Country 43,3034355.052212302,23.212894226421355,Low
Scenario 46166,Country 17,4283799.03128011,6.851793572059215,High
Scenario 46167,Country 38,3134270.547954927,22.396009128336395,High
Scenario 46168,Country 38,4618616.041063692,13.505133595797407,Medium
Scenario 46169,Country 33,1243666.7246728777,24.569992924671954,Low
Scenario 46170,Country 22,4198401.542697433,7.799634758447278,High
Scenario 46171,Country 23,4570300.329966378,11.136171330117449,High
Scenario 46172,Country 22,3845978.95460888,23.576649332482702,Low
Scenario 46173,Country 29,2507932.6572274705,10.711631328737539,Medium
Scenario 46174,Country 48,1409026.8459119138,20.530277136417904,Medium
Scenario 46175,Country 43,4746360.05540886,20.987084736428145,High
Scenario 46176,Country 1,1142958.4494540994,18.26063363494678,High
Scenario 46177,Country 10,3137366.3660586807,14.44893585573179,Medium
Scenario 46178,Country 32,1414838.8438334742,24.88476661688843,High
Scenario 46179,Country 37,904034.2955931693,14.15414792096235,High
Scenario 46180,Country 15,4060396.1484819343,21.69647966579715,High
Scenario 46181,Country 47,3248240.8599922173,23.577606603723055,Medium
Scenario 46182,Country 16,2976066.4152626595,24.328350011993475,Medium
Scenario 46183,Country 23,2688698.2690543802,9.49022732131015,Medium
Scenario 46184,Country 12,3820708.9128844133,7.356149636962977,High
Scenario 46185,Country 6,1772881.9196452494,23.63815428740447,High
Scenario 46186,Country 11,3915184.7033044244,5.050266632954344,Low
Scenario 46187,Country 11,2094164.3816152236,8.694331351116368,High
Scenario 46188,Country 12,1271857.6570173714,5.7022748773328065,Low
Scenario 46189,Country 19,2784270.358464192,10.76000034787312,High
Scenario 46190,Country 6,3578463.4526435356,6.205465020591216,Low
Scenario 46191,Country 25,4475137.464769819,20.8264792276578,High
Scenario 46192,Country 41,3555532.5796475234,6.36843250523903,High
Scenario 46193,Country 13,489284.06281390856,6.509916523375381,High
Scenario 46194,Country 4,3317247.7149042278,23.601007521590244,Medium
Scenario 46195,Country 32,705577.0664973458,15.076395533996,High
Scenario 46196,Country 30,2997519.5665485584,20.873827013441296,Medium
Scenario 46197,Country 40,4530888.9196503395,16.76242413967598,Low
Scenario 46198,Country 23,2308039.6154291863,8.071130338922142,Low
Scenario 46199,Country 25,4370324.818908602,6.766209859618906,High
Scenario 46200,Country 31,2325387.3676045886,22.657942167900966,High
Scenario 46201,Country 28,2494901.8827017862,5.906805057183515,Medium
Scenario 46202,Country 31,1119198.6642388417,7.102680809350779,High
Scenario 46203,Country 32,532509.0557361866,7.077564046338701,Medium
Scenario 46204,Country 40,161705.92770493467,8.483197135862145,Medium
Scenario 46205,Country 19,1674139.8369579692,13.879704501116947,Medium
Scenario 46206,Country 9,2588956.769223274,16.559789248317696,Medium
Scenario 46207,Country 17,2851603.418060541,5.261860343620146,Low
Scenario 46208,Country 4,1958299.4188274432,14.920381613268912,Medium
Scenario 46209,Country 48,2889398.273414533,6.464925021662302,Low
Scenario 46210,Country 19,3147795.3855746803,20.445088748166057,Low
Scenario 46211,Country 40,820784.7435300858,23.63780294139621,High
Scenario 46212,Country 23,2703793.0042867013,9.453288599211927,Medium
Scenario 46213,Country 7,3322379.4085906926,15.418027721162964,Low
Scenario 46214,Country 9,4665148.805791887,13.323870878551991,Low
Scenario 46215,Country 25,4091102.4459592914,22.333062283298432,High
Scenario 46216,Country 49,4082026.587304468,13.183517025475952,High
Scenario 46217,Country 20,4250905.394253233,17.384400508692664,Low
Scenario 46218,Country 4,1120571.2718116222,14.170916087812838,Low
Scenario 46219,Country 1,1660306.2324803143,7.564922773966803,Low
Scenario 46220,Country 4,2015302.6240389068,22.806544392591395,High
Scenario 46221,Country 12,898515.856245974,8.95369117953549,Medium
Scenario 46222,Country 15,780494.7899706597,11.935152190204803,Low
Scenario 46223,Country 42,4331369.171493076,15.347077347483891,Low
Scenario 46224,Country 41,3086748.0237746798,21.606902815237337,Low
Scenario 46225,Country 31,2282165.9736738442,23.29369477026931,High
Scenario 46226,Country 37,3800275.169291739,8.947873538235937,Low
Scenario 46227,Country 49,4305673.964334738,24.409021917196334,Low
Scenario 46228,Country 30,173472.8028450753,7.600020911968501,Low
Scenario 46229,Country 18,1639265.1402113508,24.87755858689858,Low
Scenario 46230,Country 9,3435305.0335501553,22.50212569106535,Medium
Scenario 46231,Country 50,3353840.783830175,8.40759411313854,High
Scenario 46232,Country 34,1126412.3438238937,13.531679896811239,Low
Scenario 46233,Country 38,2442806.464205896,11.15978453983695,High
Scenario 46234,Country 5,3274949.3944036677,23.404419669869636,High
Scenario 46235,Country 13,793300.2668869322,12.735257497770986,Low
Scenario 46236,Country 5,900009.8709434427,22.080706290069596,Low
Scenario 46237,Country 45,1232032.356704073,8.727066032591328,Low
Scenario 46238,Country 26,1441854.7395085902,9.057872018856648,High
Scenario 46239,Country 17,3446842.3909006114,17.67822663911044,Medium
Scenario 46240,Country 25,202814.83334021264,15.385771314987105,High
Scenario 46241,Country 36,419497.06091784505,7.4028315867281265,Medium
Scenario 46242,Country 1,1666560.221766233,12.056483633119846,High
Scenario 46243,Country 19,3273079.3397750985,8.999343377566241,Low
Scenario 46244,Country 17,3597432.0174771454,6.358492877065149,High
Scenario 46245,Country 16,815648.7997521189,22.843004225433695,High
Scenario 46246,Country 48,126445.16405121374,19.345498626722534,Low
Scenario 46247,Country 43,1872370.9233885747,5.8675224224526135,High
Scenario 46248,Country 49,3185244.304346615,23.820427389282692,Low
Scenario 46249,Country 8,2406961.333452076,17.521923824397252,Medium
Scenario 46250,Country 25,984872.3356235663,7.000488989923861,High
Scenario 46251,Country 48,3167258.9895596835,18.515248705392096,High
Scenario 46252,Country 43,3004439.774226434,18.175169628530988,Medium
Scenario 46253,Country 28,1095168.7533589224,17.892147535324916,Low
Scenario 46254,Country 32,3552795.9712956464,15.302408002179135,Medium
Scenario 46255,Country 30,446611.5865104094,22.50255452588685,High
Scenario 46256,Country 45,2352116.704033411,15.45801485903581,Low
Scenario 46257,Country 39,1745249.291831941,7.383911511329755,Medium
Scenario 46258,Country 22,215142.58514031698,24.340744873209747,Low
Scenario 46259,Country 27,3773706.137834579,9.152464632847474,Medium
Scenario 46260,Country 11,2927437.676396303,14.587347893785577,Low
Scenario 46261,Country 24,3106652.650746021,8.906833984309309,Medium
Scenario 46262,Country 14,1674377.3859688668,24.340389637043323,Medium
Scenario 46263,Country 26,3900845.5627380423,9.600246346179091,High
Scenario 46264,Country 17,3611705.2516662492,23.0189777901121,Low
Scenario 46265,Country 21,4578064.747364896,10.666179794954768,Low
Scenario 46266,Country 32,2194123.164067742,24.005397351489787,Medium
Scenario 46267,Country 37,4879838.142959749,12.663780069541065,High
Scenario 46268,Country 1,3592645.357077583,6.503898323683359,Low
Scenario 46269,Country 1,2103751.004365064,17.895548103873658,High
Scenario 46270,Country 44,3509899.0291939303,12.603316249031982,Medium
Scenario 46271,Country 45,1309670.2720504676,24.01823368793857,Medium
Scenario 46272,Country 9,755107.9782640669,23.102991978472406,High
Scenario 46273,Country 23,2948935.1798246345,23.55202723200555,Medium
Scenario 46274,Country 18,4735364.578703429,19.969781695203388,Medium
Scenario 46275,Country 4,3366743.05727452,22.339016207719528,Low
Scenario 46276,Country 36,1527102.1915624794,18.241303731650635,Medium
Scenario 46277,Country 39,2273302.9241166734,15.498159826117421,Medium
Scenario 46278,Country 29,1889651.352817521,23.210646527753024,Low
Scenario 46279,Country 38,1712157.1079936374,13.367536974359629,Low
Scenario 46280,Country 46,1783956.6506979458,18.345114346059347,Low
Scenario 46281,Country 45,2938527.766195796,11.176139618646815,Medium
