Date,Region,Historical_Sales,Predicted_Sales,Market_Trend
2022-03-27 23:58:48,North America,21361,22550,Declining
2023-06-13 15:55:28,Africa,29420,33314,Growing
2023-09-12 16:36:11,Australia,27064,30452,Stable
2023-06-29 19:22:53,Asia,10910,10345,Stable
2022-12-10 09:15:45,Africa,36143,38230,Stable
2022-01-16 15:49:41,Asia,37761,39278,Growing
2022-06-13 10:50:12,North America,30397,27745,Growing
2023-01-01 20:55:41,South America,1246,1456,Declining
2022-08-12 22:06:41,Australia,21445,25486,Declining
2022-04-06 10:54:26,South America,47637,54958,Declining
2022-12-21 01:00:29,Asia,2113,1987,Stable
2023-12-16 19:11:50,Asia,45341,41877,Growing
2023-01-05 00:52:43,South America,39013,44179,Stable
2023-02-13 04:46:36,Asia,25963,24033,Stable
2022-12-06 19:35:21,Africa,11227,12150,Stable
2022-05-24 18:31:03,North America,47104,45936,Stable
2022-12-06 22:04:57,Africa,11977,13433,Stable
2022-01-01 14:51:23,Europe,24284,25852,Stable
2022-02-05 02:28:17,Asia,35328,35379,Declining
2022-03-21 19:05:14,Europe,23531,25109,Growing
2022-11-03 17:49:00,Europe,47590,43810,Declining
2023-05-15 01:50:25,Africa,20926,24488,Declining
2022-09-09 03:38:08,South America,15828,17339,Stable
2022-11-25 04:12:06,Asia,38989,37112,Growing
2023-01-11 01:51:03,South America,3926,3753,Growing
2023-06-26 12:48:45,Africa,17024,17143,Growing
2023-11-27 22:21:45,Europe,9680,10334,Declining
2023-11-10 23:49:01,Europe,15061,16762,Stable
2022-06-24 12:52:22,Africa,16573,16609,Growing
2023-01-10 02:57:12,Australia,22198,22339,Growing
2023-03-24 20:42:16,North America,18350,16873,Stable
2022-05-04 11:26:05,Australia,42228,38422,Stable
2022-12-18 11:16:09,Asia,26886,29989,Growing
2022-04-22 16:57:08,South America,19387,21144,Growing
2023-08-29 14:08:07,North America,44347,47320,Declining
2022-09-17 04:27:12,South America,33070,30191,Declining
2022-01-17 03:14:40,Europe,24407,26189,Stable
2022-09-23 17:23:37,Asia,42624,42025,Growing
2023-03-26 15:32:39,Asia,34445,40523,Growing
2023-12-26 03:34:11,Australia,42670,39199,Stable
2023-07-08 17:18:52,Africa,4762,5537,Growing
2022-01-18 13:54:20,Europe,48740,44135,Stable
2023-02-07 12:45:14,Africa,22763,27094,Growing
2023-01-04 05:58:18,North America,28822,31331,Declining
2023-12-04 15:12:18,Asia,49710,54925,Growing
2023-06-03 11:35:07,Africa,16674,19337,Declining
2023-02-18 08:12:30,Africa,11671,13827,Stable
2022-08-16 18:05:12,Europe,43431,49518,Stable
2022-07-26 09:44:42,South America,45521,47256,Stable
2023-06-30 22:02:20,Europe,43007,50940,Growing
2022-03-21 00:02:23,Australia,34268,32151,Growing
2022-10-10 04:55:08,Africa,48277,52370,Stable
2023-04-28 18:28:54,North America,22394,24606,Growing
2023-04-30 19:51:42,Europe,39243,38642,Stable
2022-08-20 19:47:32,North America,4308,4624,Declining
2023-09-16 16:52:03,Asia,23689,27155,Declining
2023-05-29 09:15:45,South America,9170,10174,Growing
2023-11-09 00:40:03,Africa,32531,36808,Declining
2022-04-24 18:16:35,Asia,37038,40235,Stable
2022-03-18 17:25:24,Asia,43600,43308,Stable
2023-01-02 23:41:36,Europe,33268,32748,Growing
2022-09-24 06:44:42,Australia,22488,24072,Stable
2022-03-05 03:20:41,Asia,42657,46862,Stable
2023-07-26 02:14:43,North America,34093,37156,Stable
2023-03-11 22:58:45,South America,38076,43822,Growing
2023-08-14 20:34:38,Australia,25630,27658,Declining
2023-05-19 04:01:40,North America,48789,45476,Growing
2023-03-17 18:55:26,South America,15476,17666,Declining
2022-12-24 18:56:18,South America,31877,37082,Stable
2023-05-21 13:26:30,North America,43566,52244,Stable
2022-11-22 22:21:09,North America,40216,39045,Stable
2023-11-01 22:34:35,North America,27356,28363,Growing
2023-02-26 08:38:37,South America,15932,17480,Declining
2022-06-23 09:05:06,Africa,29009,27071,Stable
2022-03-26 09:33:26,North America,43571,48996,Growing
2022-04-05 16:10:06,Australia,28159,30950,Stable
2022-12-20 00:18:51,Australia,11462,11253,Stable
2022-03-09 09:08:50,South America,20149,20380,Stable
2023-01-16 07:48:47,Africa,26295,28899,Stable
2023-12-08 06:35:50,Europe,10102,9652,Growing
2022-08-22 12:43:05,Australia,7463,8650,Growing
2023-01-25 07:38:16,North America,38984,42543,Declining
2022-10-31 12:22:27,North America,4375,4291,Stable
2022-08-10 05:35:25,Asia,25428,24279,Growing
2023-02-06 03:09:50,Europe,34328,36868,Growing
2022-11-07 08:56:59,South America,13978,14564,Declining
2022-04-02 06:10:04,South America,24484,26009,Declining
2023-03-27 15:32:47,South America,39988,36401,Declining
2023-12-07 14:04:42,South America,11633,13883,Growing
2023-03-05 18:28:10,Europe,37294,43946,Growing
2023-06-21 06:18:03,Australia,18795,20827,Declining
2022-08-10 22:16:25,Europe,28091,31398,Stable
2023-02-22 08:26:31,North America,3364,3219,Declining
2022-01-30 08:13:11,North America,16766,19734,Declining
2022-01-02 05:35:06,Africa,8754,9863,Stable
2022-11-07 12:08:17,North America,15055,16156,Stable
2023-09-28 11:51:58,Australia,26854,31914,Declining
2023-12-17 17:29:32,South America,25562,30394,Stable
2022-12-10 18:19:23,South America,46550,54423,Declining
2023-04-30 08:56:04,Africa,14982,17462,Declining
2023-06-06 11:59:30,Africa,37291,38226,Declining
2022-09-25 17:25:26,Africa,44530,42354,Growing
2023-01-28 06:04:47,Europe,35107,31729,Stable
2023-11-12 20:41:38,Australia,16192,17958,Declining
2023-05-31 21:46:33,South America,39640,46936,Declining
2023-02-01 23:29:34,Europe,11568,12372,Stable
2023-01-05 17:52:40,Australia,42236,39588,Declining
2022-03-13 09:06:13,Africa,46518,49286,Stable
2022-07-14 18:17:30,Africa,8365,8666,Declining
2023-09-05 20:56:52,Asia,18351,17770,Growing
2022-11-23 02:55:46,Europe,25714,26212,Stable
2022-10-05 12:06:41,North America,39944,39894,Stable
2023-01-31 07:27:29,Australia,8684,8931,Stable
2023-07-08 18:55:37,Africa,34360,37209,Stable
2022-10-21 18:33:54,Asia,44624,52646,Growing
2023-02-05 04:32:00,Asia,11541,13739,Stable
2023-09-07 04:17:12,North America,20425,24152,Growing
2023-12-24 23:13:58,Europe,2765,3068,Declining
2023-02-28 18:18:58,Asia,29167,27772,Stable
2023-08-07 00:29:35,South America,43210,46632,Growing
2022-01-27 16:25:20,Asia,13281,14741,Stable
2023-01-29 22:59:00,Africa,12709,11688,Stable
2022-01-14 03:48:32,North America,11941,14259,Stable
2023-02-03 11:18:40,Africa,20518,19598,Stable
2023-05-03 06:27:15,South America,10458,9875,Stable
2023-02-22 10:12:45,North America,16136,15155,Growing
2022-09-12 13:12:41,Asia,6703,6914,Growing
2023-01-04 16:44:07,South America,39971,39459,Growing
2023-08-28 20:00:32,Asia,33513,33013,Growing
2022-04-15 11:42:06,Africa,35994,39680,Declining
2023-08-11 19:08:58,Europe,12809,14628,Growing
2022-03-17 16:59:43,North America,7399,6983,Growing
2022-12-30 18:01:46,Europe,2887,3366,Stable
2022-11-02 10:40:15,Africa,40463,40776,Declining
2023-10-26 18:18:24,North America,26710,25553,Declining
2023-09-15 00:19:41,Africa,7611,7797,Declining
2022-12-30 23:47:36,Europe,46841,48314,Growing
2023-01-17 08:27:26,South America,15040,14087,Declining
2023-07-25 16:30:41,Europe,29493,26590,Stable
2023-09-18 11:42:00,Europe,33332,35283,Declining
2022-09-02 10:27:10,North America,19295,21836,Growing
2022-09-29 04:37:47,Australia,34527,32685,Growing
2023-05-13 09:17:53,Australia,24742,25757,Declining
2023-02-27 18:20:10,Australia,6433,5927,Growing
2023-01-04 12:12:33,Europe,36841,39796,Growing
2023-12-08 16:35:37,Europe,17756,17306,Stable
2022-04-08 06:34:44,South America,9973,11055,Growing
2022-07-20 21:03:35,Europe,47237,50728,Stable
2023-10-22 05:07:50,Europe,10158,10648,Growing
2023-05-11 07:55:47,Australia,24032,26320,Declining
2023-05-17 22:14:06,Asia,19466,19450,Growing
2023-02-24 20:24:54,Asia,34483,34346,Stable
2022-11-24 11:17:07,North America,8434,8220,Declining
2022-03-08 00:44:20,Asia,48170,47133,Declining
2023-12-23 10:33:48,Europe,28678,30560,Growing
2023-07-25 20:50:03,Asia,5004,5915,Declining
2022-12-25 07:55:54,North America,10287,10053,Growing
2023-01-08 08:02:08,Asia,3552,3706,Growing
2022-02-28 01:50:16,South America,48095,47836,Growing
2023-12-23 06:03:09,Africa,19952,22449,Growing
2023-07-02 10:14:05,Europe,42096,38847,Growing
2023-10-02 19:47:32,Australia,32457,34191,Stable
2022-04-01 12:51:33,Europe,7876,9333,Stable
2023-07-12 02:05:30,North America,38918,35542,Growing
2023-11-15 21:22:52,South America,32536,34912,Declining
2023-12-25 21:32:31,South America,6188,7218,Stable
2022-09-19 11:08:36,South America,28903,33394,Growing
2022-01-04 19:10:48,Europe,3473,3263,Declining
2023-08-08 01:37:48,South America,12967,15384,Declining
2023-07-05 19:54:32,Europe,26604,25200,Stable
2023-12-03 20:55:47,Australia,18121,20814,Stable
2022-04-17 18:18:43,Europe,39994,39756,Growing
2022-03-22 15:52:46,South America,38000,40735,Stable
2023-10-24 08:22:33,Australia,18980,19099,Declining
2022-03-19 06:38:31,North America,2330,2352,Declining
2022-08-20 06:38:34,Europe,40974,42010,Stable
2022-06-16 16:57:33,Africa,9474,10954,Growing
2023-06-07 13:22:54,North America,47409,54171,Growing
2022-05-04 05:03:46,Europe,15270,16676,Stable
2022-02-03 14:11:31,Asia,12442,13908,Growing
2022-02-12 05:29:15,North America,23117,24057,Growing
2023-12-28 07:37:06,North America,49044,57000,Stable
2022-11-28 08:37:39,Africa,26189,25840,Growing
2022-08-01 00:38:13,South America,11307,10763,Stable
2022-12-30 22:26:58,Europe,30802,29143,Declining
2022-12-20 04:49:46,South America,43389,45866,Stable
2023-04-26 11:08:29,Europe,44936,47956,Growing
2022-07-06 14:06:33,South America,13409,12250,Growing
2023-02-17 11:10:55,Europe,41603,42084,Declining
2022-08-26 13:10:16,Europe,16792,15481,Declining
2022-07-22 18:33:13,Europe,26253,26124,Growing
2023-09-27 17:29:00,Africa,20528,20577,Declining
2022-09-06 22:41:09,Africa,28220,32596,Declining
2022-03-26 11:43:16,Europe,32011,36007,Declining
2023-08-19 22:56:04,Europe,5155,5053,Declining
2023-07-15 04:03:31,Asia,9881,10224,Declining
2022-03-30 03:09:38,Europe,26085,24055,Growing
2022-09-21 19:39:52,Europe,39802,43818,Declining
2023-03-26 22:51:57,Asia,6760,6914,Declining
2023-02-24 17:14:00,Australia,43605,43157,Growing
2023-01-04 09:42:36,Europe,23151,25290,Growing
2023-02-13 09:34:54,North America,20118,24003,Declining
2023-03-28 06:22:52,Asia,2549,2858,Stable
2023-02-12 13:18:19,Europe,26023,24483,Stable
2022-04-24 15:55:19,South America,32071,30139,Declining
2023-01-28 16:06:17,North America,45942,47185,Stable
2022-11-22 05:11:45,South America,34787,31333,Declining
2022-02-11 10:47:30,South America,27091,29326,Declining
2022-02-02 17:20:16,Europe,23385,27583,Declining
2022-02-28 09:16:42,Asia,11364,12546,Growing
2023-05-16 04:42:43,Europe,22729,23610,Stable
2022-10-26 10:40:26,North America,26559,25960,Declining
2023-03-11 05:30:37,South America,1034,1176,Declining
2022-10-01 10:27:10,Asia,48572,51087,Declining
2023-12-10 20:13:23,Asia,16805,16798,Growing
2022-09-02 05:04:43,North America,35912,37326,Growing
2023-09-10 14:07:06,Asia,7148,7903,Stable
2023-03-02 12:58:48,North America,46438,43726,Growing
2023-05-24 22:51:04,Europe,15443,16609,Stable
2022-01-03 11:51:56,Africa,22672,20446,Growing
2023-08-24 12:57:59,Africa,10357,11595,Stable
2022-08-31 04:44:30,Australia,28300,33944,Stable
2022-05-06 03:21:18,Australia,5362,6170,Growing
2022-12-23 07:13:32,Africa,45536,42181,Declining
2022-03-05 18:13:51,Europe,19881,21623,Declining
2023-08-14 05:17:48,Europe,34190,32119,Growing
2022-09-01 12:22:56,North America,17404,17423,Stable
2022-01-27 15:09:44,Africa,20676,23470,Declining
2022-05-23 07:51:07,Africa,22862,20646,Stable
2022-07-01 22:41:11,Asia,19623,20441,Declining
2022-09-29 22:26:45,North America,47719,45803,Stable
2023-05-29 09:37:55,Australia,7924,8650,Stable
2022-05-04 20:35:59,Asia,11669,11182,Declining
2022-12-21 22:00:30,Asia,37346,41522,Declining
2022-08-19 16:18:24,North America,16480,18488,Declining
2023-09-20 22:03:56,Africa,47996,53687,Stable
2023-12-12 13:15:49,Europe,23854,27641,Declining
2022-06-27 04:50:17,North America,21185,22455,Stable
2023-03-18 01:21:53,Europe,26326,28437,Stable
2023-04-24 17:29:51,Africa,37077,39482,Declining
2022-07-26 08:56:40,South America,8410,8466,Growing
2023-10-25 03:12:49,Australia,49569,48616,Stable
2023-03-04 20:02:56,Africa,32359,30948,Declining
2023-09-03 05:38:50,South America,12604,11351,Stable
2023-12-25 12:20:12,North America,47480,46743,Stable
2023-08-17 07:49:04,Africa,2573,2411,Declining
2022-03-08 10:22:44,South America,14422,14805,Declining
2022-02-13 07:01:49,Africa,1985,1965,Growing
2022-07-14 03:31:21,Australia,24635,23456,Growing
2022-03-03 04:54:58,Europe,39364,42155,Growing
2023-03-15 11:45:22,Australia,25453,27621,Declining
2022-03-24 17:50:33,Asia,42013,47551,Stable
2023-05-04 11:09:49,Africa,13345,14544,Growing
2023-07-08 06:04:03,Asia,49403,48343,Declining
2022-12-08 11:53:48,Asia,1835,1862,Growing
2022-05-15 14:25:45,Africa,14584,17333,Stable
2023-12-01 19:13:32,Australia,36907,34568,Declining
2022-11-17 16:53:48,South America,45547,41539,Declining
2022-10-06 19:28:34,Australia,11678,11426,Growing
2022-02-19 04:29:31,Europe,40581,40598,Stable
2023-03-21 21:53:04,Europe,4743,4281,Stable
2023-05-30 04:23:22,North America,10040,10889,Growing
2023-12-09 17:30:39,Europe,17193,19260,Declining
2022-05-14 07:48:38,Africa,8174,9253,Declining
2023-01-17 18:53:49,South America,39401,46755,Stable
2022-08-10 23:58:38,South America,17862,20432,Growing
2023-01-16 02:28:49,North America,8767,9051,Declining
2023-11-10 16:07:22,North America,23331,25868,Stable
2022-03-17 22:42:44,South America,4275,5042,Growing
2022-01-12 14:11:25,South America,47116,47287,Growing
2022-09-20 08:39:33,North America,37017,38507,Growing
2023-03-25 18:35:11,South America,11115,11694,Growing
2023-07-10 17:57:48,Australia,6982,7874,Declining
2022-04-13 03:40:28,Asia,25220,29050,Growing
2023-04-27 09:41:12,Africa,46030,54174,Growing
2022-07-14 03:45:48,Australia,20228,18950,Growing
2023-09-19 11:10:15,South America,15042,15793,Declining
2023-02-27 23:48:00,North America,19801,18153,Stable
2023-05-18 12:20:03,Asia,47599,44674,Stable
2023-06-12 06:30:58,Australia,7871,8891,Stable
2022-06-26 19:32:36,North America,20088,21779,Growing
2022-02-21 17:13:20,Australia,18015,20854,Growing
2023-04-05 03:02:15,South America,1289,1370,Growing
2023-07-27 20:21:23,Africa,2261,2452,Stable
2022-02-10 02:20:37,North America,6030,6379,Declining
2022-08-08 15:33:49,Europe,15835,14607,Declining
2023-06-23 19:58:31,Asia,34015,32020,Declining
2022-10-10 05:56:24,Europe,32799,33250,Stable
2023-03-20 17:59:15,South America,11245,12965,Stable
2022-05-24 15:24:01,South America,16712,15798,Growing
2023-01-02 22:51:13,North America,28460,32450,Declining
2023-07-17 04:45:34,Europe,18606,21714,Growing
2023-06-04 14:27:06,South America,13987,15241,Growing
2023-11-01 16:11:08,Africa,24603,25483,Stable
2022-05-28 08:52:04,South America,3338,3351,Declining
2022-08-30 05:36:47,North America,34268,31121,Stable
2023-03-15 14:29:59,Africa,33466,33964,Stable
2022-06-05 08:54:48,Asia,17538,18819,Growing
2023-09-17 09:47:20,Europe,7750,8196,Declining
2023-11-05 04:33:28,North America,1939,1900,Stable
2022-11-27 06:26:01,Europe,6840,7674,Declining
2023-10-05 09:19:12,Europe,33668,31687,Stable
2022-01-25 19:50:44,Africa,49649,58524,Growing
2022-10-19 07:15:04,Africa,11441,13551,Growing
2022-06-28 16:46:16,North America,28849,32061,Growing
2022-08-13 08:40:55,South America,45549,49011,Stable
2022-12-15 15:23:45,Europe,31731,33946,Growing
2022-07-01 15:52:59,North America,2056,2433,Declining
2023-06-20 05:25:13,Africa,44457,42381,Stable
2022-06-09 14:01:31,Australia,9556,8972,Growing
2022-04-11 17:49:38,Europe,21552,23794,Stable
2023-12-06 06:03:49,Africa,11886,14108,Stable
2022-01-23 06:25:02,Australia,21965,25650,Stable
2023-11-20 00:37:55,South America,37243,39267,Declining
2023-11-29 14:29:05,South America,40799,47610,Growing
2023-07-22 06:37:14,Asia,31875,32461,Growing
2022-10-19 04:53:44,Asia,11873,10756,Growing
2023-08-24 06:53:39,Australia,20313,19106,Declining
2023-02-01 15:04:31,Europe,4003,3665,Stable
2023-12-14 22:50:24,South America,15294,18288,Declining
2022-03-19 07:08:47,Australia,30954,36291,Stable
2022-01-18 01:37:22,Europe,9831,10845,Stable
2022-06-18 15:12:35,Europe,37446,41129,Stable
2022-03-20 23:48:26,Europe,3826,3926,Declining
2023-08-07 12:46:03,Asia,28180,25364,Declining
2023-11-27 08:05:06,Australia,33511,36648,Growing
2022-08-20 03:44:50,Europe,16110,14614,Stable
2022-01-09 18:40:48,Australia,38839,44290,Growing
2023-06-22 03:45:25,Europe,7275,8432,Declining
2022-11-07 07:54:19,Australia,43297,40038,Declining
2022-10-26 03:21:44,Europe,20521,21468,Stable
2022-02-15 09:53:50,Europe,30901,36555,Declining
2022-03-27 18:59:39,Europe,21321,22147,Growing
2022-06-08 22:49:21,Asia,44894,48013,Declining
2022-03-25 11:07:24,Asia,31728,31991,Growing
2022-09-12 15:25:55,South America,27741,28111,Declining
2023-12-05 02:00:21,Africa,31320,36967,Stable
2022-05-18 06:26:23,Australia,7513,8395,Stable
2023-07-25 21:39:17,North America,10570,10781,Declining
2022-12-22 21:10:19,North America,40910,44512,Stable
2022-12-25 17:06:12,Europe,15252,18155,Growing
2023-10-10 19:22:08,Asia,21986,25987,Stable
2022-06-28 01:25:32,South America,40795,39700,Stable
2022-04-10 18:28:43,Australia,5768,5761,Declining
2023-04-26 14:16:13,Africa,14804,17640,Stable
2022-05-12 18:17:36,Australia,48759,44877,Growing
2022-02-11 09:39:36,South America,45312,51645,Growing
2023-06-03 23:14:22,Australia,10931,12141,Growing
2023-11-08 17:47:18,South America,13155,13635,Declining
2023-07-06 08:19:47,Europe,30740,36354,Declining
2023-06-11 04:10:43,North America,33282,36722,Declining
2023-03-08 07:55:28,North America,8157,7376,Stable
2023-08-28 22:05:12,Europe,4810,5443,Declining
2022-08-01 00:11:29,Australia,48193,47725,Declining
2022-11-12 10:16:16,South America,38062,44322,Growing
2023-12-15 14:12:57,Europe,8338,9115,Growing
2022-06-01 00:13:47,Asia,29754,35480,Stable
2023-04-14 05:50:32,South America,27184,29877,Growing
2022-01-27 20:23:40,North America,25902,23472,Declining
2023-03-19 03:42:07,Australia,46610,45098,Growing
2023-12-27 10:59:15,Africa,29433,27656,Declining
2023-12-21 21:05:53,North America,27750,31204,Growing
2023-11-06 20:28:31,Australia,2792,3211,Growing
2023-07-30 17:38:37,Asia,46914,54641,Stable
2023-01-02 17:05:15,South America,35787,42788,Declining
2022-07-20 11:04:30,Asia,42531,39780,Declining
2023-04-12 16:10:05,Africa,41266,42801,Declining
2023-05-02 13:30:13,Europe,31823,31624,Declining
2023-09-04 08:37:20,North America,11049,10050,Stable
2022-12-09 01:55:32,Asia,28514,33809,Growing
2023-12-05 11:45:53,South America,26087,27118,Growing
2023-01-15 00:34:49,Asia,46163,51014,Growing
2023-02-01 12:50:14,North America,38155,35897,Stable
2022-04-10 23:30:52,Europe,40606,44803,Stable
2022-07-31 09:54:20,Europe,5602,5790,Stable
2022-01-18 03:13:54,Australia,9496,11366,Declining
2022-10-22 00:04:56,South America,45150,50307,Growing
2022-03-23 16:20:53,North America,3905,4138,Stable
2023-02-25 18:41:05,Europe,14373,13766,Stable
2023-05-03 19:27:24,Europe,6029,5783,Stable
2023-07-05 07:30:19,Europe,30260,31829,Stable
2023-04-15 01:57:00,Asia,38213,41228,Growing
2022-01-30 05:12:03,North America,40329,46662,Growing
2023-07-07 10:53:16,Asia,18673,18451,Stable
2022-04-17 13:29:04,Europe,6218,7362,Declining
2023-06-08 18:16:40,Australia,9013,8726,Declining
2023-09-23 14:28:27,Asia,32787,35994,Declining
2022-08-03 23:49:27,Asia,20859,23723,Declining
2023-10-05 05:51:57,Australia,27240,27536,Stable
