Region,Customization_Option,Popularity_Index
South America,Design,0.40372375478666456
South America,Features,0.31379833634026655
Europe,Packaging,0.8529887116368837
South America,Packaging,0.34588947780664814
Australia,Size,0.2628746161079988
Africa,Design,0.520206394223331
Africa,Size,0.24811268493927896
Australia,Color,0.3509804010047737
Africa,Features,0.7297602539717838
Europe,Features,0.8580908251953876
Australia,Design,0.2431749438798979
Africa,Design,0.2813437205722188
Asia,Design,0.5285800305678021
North America,Design,0.8713935407266886
Africa,Color,0.6658165985062677
Asia,Packaging,0.18508803256390272
Asia,Size,0.8952147577953671
South America,Features,0.6221632585058564
North America,Size,0.2610880442890169
South America,Packaging,0.4850081142140663
South America,Size,0.2543912762019557
South America,Packaging,0.023516755645542453
Europe,Color,0.8962219735373194
Europe,Design,0.5437846166839209
Australia,Size,0.1884221082171157
Africa,Color,0.8581194475729647
South America,Size,0.4075813795028349
South America,Design,0.963164506850355
North America,Packaging,0.7675834944357226
South America,Design,0.8129263511776116
Europe,Size,0.42644515043413844
South America,Features,0.8384569995789164
Asia,Packaging,0.2578509122484661
Africa,Size,0.7500007099773187
Africa,Packaging,0.6957192413115899
North America,Design,0.13563859022719826
Australia,Features,0.8379542226974778
Africa,Size,0.33133976914662866
South America,Color,0.5407091879210661
Asia,Packaging,0.2892382332288522
Europe,Color,0.5880778365731955
Asia,Design,0.7529688457126292
Australia,Packaging,0.19544709925560433
Africa,Color,0.10363375765858962
Asia,Packaging,0.6072949786702613
South America,Size,0.2544942166176768
South America,Features,0.6360124155857971
Australia,Packaging,0.5995967036402147
Australia,Design,0.22484350378513018
South America,Color,0.7594718909959172
Asia,Size,0.29577782556659293
North America,Packaging,0.31986064911654843
Europe,Features,0.032250159717224225
Asia,Color,0.15951869462579304
Europe,Packaging,0.7604626996578282
North America,Packaging,0.08276412973169778
Asia,Features,0.45475721652766565
North America,Color,0.6601815697557926
Australia,Size,0.015522124507745816
Australia,Features,0.5318728248764646
Europe,Features,0.5089476645911057
Asia,Features,0.9169874444656502
Africa,Packaging,0.31244606286697385
Asia,Packaging,0.13183412055860966
Europe,Features,0.927552776262477
Europe,Packaging,0.31815029196340183
South America,Size,0.046339543278073325
Asia,Color,0.7807262267549736
South America,Color,0.055554356384627246
South America,Color,0.45297412421798344
Asia,Color,0.9434042094169531
Asia,Packaging,0.8143888536029893
North America,Packaging,0.1710922172382282
Europe,Packaging,0.9443461799230646
Asia,Color,0.5930729318894393
Africa,Design,0.8917933060271945
Africa,Size,0.33301561710563865
Europe,Size,0.8831528706080092
South America,Features,0.2093971786453227
North America,Packaging,0.05059746624624961
Australia,Size,0.19437002522438107
Australia,Features,0.5862693496376088
Africa,Packaging,0.11107216000903453
South America,Design,0.10628478803212749
Australia,Design,0.610760524707755
South America,Color,0.5419930027271516
South America,Features,0.483964416887109
Australia,Packaging,0.892733561852677
Africa,Features,0.09232122423195888
Australia,Packaging,0.6972057682821187
South America,Color,0.8459828605969272
Australia,Features,0.82089732339867
Asia,Size,0.9833796512359645
South America,Packaging,0.683377978447806
Australia,Size,0.9265594615914039
Australia,Features,0.21553064030913482
Africa,Features,0.4545739951696862
South America,Size,0.7612361867378239
Asia,Design,0.9098432713395463
North America,Color,0.7729848780617953
Australia,Color,0.8862906114194599
South America,Packaging,0.5272000217354347
North America,Color,0.6275292297975097
Asia,Features,0.5200503316439655
Asia,Packaging,0.08956836336483365
North America,Features,0.12565099267298474
Africa,Design,0.5706159723158571
Asia,Color,0.7272125692925316
Africa,Size,0.1659570875721983
North America,Design,0.9352829159326173
South America,Color,0.3780323305932507
Africa,Features,0.22562484859790166
Australia,Design,0.38815038995709994
Australia,Color,0.9857476673350526
Asia,Features,0.028753401856209893
South America,Size,0.9610477162898375
Europe,Color,0.9184420279288418
Australia,Size,0.7874173137497406
Africa,Packaging,0.5925767877450767
Europe,Color,0.7212915370629999
Europe,Packaging,0.7707300942030616
Europe,Features,0.5755738017638148
Africa,Size,0.38496034121847755
North America,Color,0.06587708815739146
South America,Features,0.9392670825699638
South America,Design,0.4087248879223181
Asia,Size,0.5673062329562928
Africa,Features,0.3369026190554023
South America,Color,0.08843922719503916
Europe,Design,0.1347967250963259
Australia,Color,0.7074008492491919
North America,Size,0.5178525300444998
Europe,Packaging,0.5162766178279137
North America,Packaging,0.09066840286835387
North America,Packaging,0.06170740633223848
South America,Size,0.40413024024313315
Australia,Size,0.7780186355414701
Asia,Color,0.47686514332177465
North America,Design,0.6898076721057907
South America,Size,0.08174230454103182
Europe,Color,0.46542780101967407
Europe,Color,0.7322202402801875
Asia,Packaging,0.8267113072003994
Australia,Size,0.29599631186277797
Africa,Size,0.5013555964496508
Africa,Size,0.5469726643985513
South America,Design,0.21718607776644605
South America,Color,0.9437618227665495
Africa,Color,0.3596062983802558
Asia,Design,0.14753978465994155
Africa,Design,0.07054413071022991
Africa,Design,0.3394458146526621
Asia,Design,0.35887782878383456
Europe,Color,0.9702802253055821
North America,Size,0.12627223546781308
Asia,Packaging,0.4990160609507537
Asia,Size,0.95231936007304
Africa,Color,0.9219798223030892
South America,Features,0.2552462483372876
Asia,Design,0.3609547649914282
South America,Design,0.8395243316532558
Europe,Design,0.6701905748048143
South America,Features,0.12834248282137373
Australia,Packaging,0.3077435660872364
Africa,Design,0.7902609404547448
Australia,Design,0.18044047002635233
Africa,Packaging,0.9684057448504142
North America,Packaging,0.5439620428294195
Australia,Design,0.336586186267435
Africa,Features,0.19803413807411396
Africa,Color,0.7918523182090138
Europe,Packaging,0.4327024155437974
Australia,Color,0.5193956209143821
Africa,Packaging,0.9744765140025149
South America,Features,0.5732896653037851
Asia,Size,0.9812360881709508
Africa,Color,0.7118428817294014
Asia,Design,0.9496321688721465
North America,Design,0.32323777683434685
South America,Color,0.9253766523822666
North America,Design,0.004103642527855222
Australia,Packaging,0.6335715250071956
Africa,Packaging,0.6925700196890657
Africa,Packaging,0.4315493922264475
Asia,Packaging,0.3752086020526414
Australia,Size,0.40434355410929157
North America,Features,0.6923977265439074
Europe,Design,0.14618384313561383
Africa,Size,0.7705863290438633
Africa,Packaging,0.48726409361984035
Africa,Packaging,0.6426445776099807
North America,Color,0.2393586719090992
South America,Design,0.3183401743259887
Australia,Color,0.5367231330181301
Australia,Features,0.5620298868981844
Europe,Packaging,0.3872717040905438
North America,Color,0.26315846095078377
South America,Color,0.11968617769640344
Asia,Packaging,0.3604457671829143
Australia,Color,0.06024764607474353
Asia,Packaging,0.9419364925508948
Australia,Color,0.7335132721966446
South America,Packaging,0.23253042169731508
Australia,Design,0.5705667256224933
Africa,Size,0.8662289573823261
South America,Design,0.7810890338663893
North America,Size,0.6773427355587516
Europe,Packaging,0.27779607425455133
Africa,Color,0.8644011270004792
Africa,Features,0.633593991380074
Australia,Packaging,0.41590499508264156
South America,Design,0.29521096474918396
Africa,Color,0.28308131570487005
North America,Color,0.24026158500231876
South America,Size,0.1786468812256894
South America,Packaging,0.41324023395787024
Africa,Size,0.3351368998030251
North America,Design,0.464484874935839
Australia,Size,0.47285287354774075
South America,Size,0.9628398539679814
Australia,Packaging,0.9888445013142438
Asia,Design,0.3072000291591941
South America,Features,0.5897131828943335
South America,Color,0.2646237792355074
Australia,Size,0.9369016206443502
Asia,Design,0.9504414729247318
South America,Size,0.9755853188167779
Asia,Design,0.13234281851626895
South America,Features,0.5856099725650865
Africa,Color,0.44134274561234943
Europe,Size,0.5536183992626896
Australia,Color,0.32553804096797656
North America,Design,0.1247225297143042
South America,Color,0.5273351662031183
South America,Features,0.7822735319090155
Asia,Features,0.9766613379950458
Africa,Packaging,0.5845955623815708
South America,Design,0.9550853375245266
South America,Size,0.9500332407064217
South America,Color,0.7166942510760946
North America,Design,0.3009817677903781
Europe,Design,0.446358634370296
Asia,Color,0.9364786438561656
North America,Packaging,0.17743496603563358
Australia,Packaging,0.23431563621369023
Asia,Packaging,0.9823714216265726
Africa,Color,0.9297742751596574
North America,Size,0.30668030912130173
Australia,Features,0.46694504322305075
Africa,Features,0.6521035383988685
Africa,Size,0.5341845647070937
Asia,Design,0.7397381510954045
Africa,Design,0.9811648045467743
North America,Size,0.0912020800168013
Asia,Packaging,0.5525616817744837
Australia,Design,0.022036673072768242
Australia,Packaging,0.9151536202969086
Africa,Design,0.32370606702549376
South America,Color,0.15074991510854663
North America,Design,0.8843527242841445
Australia,Packaging,0.1594843481628102
Australia,Features,0.4956667269220473
Australia,Packaging,0.9386420028527848
North America,Design,0.4825966749336221
South America,Packaging,0.9026026454596923
North America,Features,0.4092328245651411
Africa,Features,0.7154088594170619
South America,Packaging,0.13093154749377245
North America,Design,0.4193984409641587
Europe,Size,0.6330204975683538
South America,Design,0.58662290408204
Europe,Size,0.04600679487715853
Australia,Design,0.6639262606083376
Africa,Packaging,0.1427350943917809
North America,Packaging,0.8354059123665685
Asia,Color,0.7245827068745043
Australia,Color,0.7916011287746647
North America,Features,0.3393709525606785
Europe,Design,0.37883097720185255
Africa,Features,0.15163382450356566
North America,Features,0.004474834816981521
Africa,Features,0.2982041645338105
South America,Features,0.1433176004625416
Africa,Design,0.5691452443600113
Europe,Design,0.11813536744879594
North America,Design,0.04634326155773483
Europe,Packaging,0.1397874956282863
North America,Color,0.5289862039951068
North America,Packaging,0.556174700607116
South America,Features,0.6734203097764019
North America,Color,0.36145514461227635
South America,Color,0.2454347768525208
Africa,Size,0.28917825418049536
Australia,Features,0.7724834636047725
Africa,Color,0.6850405832009561
Europe,Packaging,0.34131060963194126
Africa,Color,0.13792106630011303
South America,Size,0.0806148766487369
Asia,Features,0.5655715431310319
South America,Features,0.5563190228455582
North America,Packaging,0.17983444462336284
South America,Size,0.8427733152523228
North America,Design,0.483630751768219
North America,Color,0.5233821417636041
Asia,Color,0.5832648801921525
South America,Features,0.7861082819396703
North America,Features,0.420174512245038
Europe,Size,0.2734643543376011
South America,Design,0.5043823043028756
Asia,Packaging,0.29400959231628754
Europe,Design,0.2604673760288162
Europe,Color,0.9944509139883458
Asia,Features,0.9431205129461392
Africa,Size,0.5522080786255962
Asia,Features,0.8222892328573761
Australia,Design,0.9771866760688861
Africa,Features,0.32811772915291515
Africa,Features,0.6177153915682901
Africa,Size,0.6748039507151458
Australia,Color,0.6539962726616031
South America,Size,0.44653261053769466
Europe,Design,0.6573519016099446
Africa,Color,0.46518522682071417
Africa,Features,0.8453398953679558
North America,Packaging,0.20320388361789077
North America,Packaging,0.06328972554872703
Africa,Size,0.4687394787214171
Europe,Design,0.38869523049861443
South America,Design,0.5701670354564816
Africa,Packaging,0.5379417569214207
Asia,Features,0.5007332671755347
Australia,Packaging,0.5782256046483416
South America,Size,0.8563166206860036
Europe,Color,0.7288660864165207
Europe,Color,0.1214117090984771
Europe,Size,0.40617578554343703
Africa,Features,0.06362188137085512
South America,Features,0.03334687277034021
Asia,Packaging,0.06396000978560468
Europe,Packaging,0.8531796977694348
Australia,Size,0.6500213386819028
Africa,Size,0.24344804517752183
Africa,Packaging,0.32892694968427194
South America,Design,0.8472749260253388
Europe,Features,0.6488693451733624
Asia,Design,0.5468739481831544
South America,Features,0.25468698676485846
South America,Size,0.13113712297826008
South America,Features,0.7561760279606138
Africa,Features,0.03482581025674969
South America,Packaging,0.3274092323051211
Australia,Size,0.5596314020916888
North America,Features,0.8661988699978023
Europe,Size,0.5436775044515364
South America,Size,0.1587787948939462
South America,Size,0.8351500261498725
Asia,Design,0.5463126038242655
North America,Size,0.9223182191198779
Europe,Packaging,0.8098127616557966
Africa,Color,0.469496985346501
South America,Color,0.44421660215750525
Asia,Design,0.4228240475970928
North America,Features,0.5080565934700932
South America,Design,0.4233695406124044
Asia,Features,0.5629456137416
South America,Design,0.819169151881249
South America,Size,0.3417399674184296
South America,Design,0.6407837171399547
